t,X_obs,Y_obs,Z_obs,X_true,Y_true,Z_true
4.277,-6.91001387546811,-0.35625578736158436,33.53225607385194,-7.696387781459051,-1.8295267465675955,32.50477996572202
4.2780000000000005,-5.767935200186843,1.6138840273003074,33.676868008473804,-7.637831070522044,-1.7934549711331984,32.4320859300848
4.279,-6.725018278790424,-2.529389449697956,29.000613809313947,-7.579502334714408,-1.7582337979499139,32.359208905815315
4.28,-8.583230018205496,-1.8015974086556013,34.367304413753736,-7.5214077246531215,-1.723854215255305,32.286160323384266
4.281,-4.587958669334476,0.4423412588642417,35.02938730903327,-7.4635532392671875,-1.6903071265463419,32.21295135251822
4.282,-9.958919603470214,-2.2182388587661483,36.56602028125413,-7.405944727005173,-1.6575833605779542,32.139592906037464
4.283,-10.676040357304629,2.5267090358208226,33.85907283335038,-7.3485878864708045,-1.625673677270211,32.06609564194447
4.284,-5.830098230095872,1.1672421771584731,35.96299262005706,-7.2914882677978765,-1.5945687800817003,31.9924699673601
4.285,-7.870420433489403,-2.524106920720959,33.53927455659448,-7.234651272868916,-1.5642593178992181,31.918726039163108
4.2860000000000005,-7.3487742040342185,-0.9898257184220595,33.21545536817248,-7.178082156183843,-1.5347358900459824,31.844873766438877
4.287,-8.1565817319919,-2.084269777919955,32.3554784187898,-7.121786026264371,-1.5059890546121864,31.770922814710364
4.288,-9.89763779316704,-4.242551859955121,33.713037694871986,-7.065767846939471,-1.4780093362590387,31.69688260922115
4.289,-6.076290324164241,-1.8811428763403029,28.32152416574753,-7.010032438653005,-1.4507872338088545,31.62276233836075
4.29,-7.92779771162569,-2.626152722645972,30.46857975128379,-6.954584478542946,-1.4243132205864255,31.54857095386851
4.291,-7.862730180855703,-0.6268196931093262,31.754724873558235,-6.899428502404973,-1.3985777527822754,31.474317176051823
4.292,-5.939237530667718,-4.680284809302351,31.333016648402126,-6.8445689055440235,-1.3735712733923027,31.400009496218324
4.293,-5.390572682166962,-4.259142188575282,30.56485923422896,-6.790009945204879,-1.3492842223973105,31.325656182452292
4.2940000000000005,-5.271070467584403,-4.822070546206337,30.694462347817513,-6.7357557413125155,-1.3257070398469446,31.25126528143754
4.295,-8.717184717175193,-0.250356576175347,32.257873463526096,-6.681810276769774,-1.3028301668076092,31.17684461918106
4.296,-5.563886695233526,0.8468556664735707,29.679041536340907,-6.6281774000760265,-1.280644053887419,31.102401807606526
4.297,-10.380689777590671,-2.5578196645804963,29.116218754258515,-6.5748608260948185,-1.2591391638974376,31.02794424643198
4.298,-11.11352718222187,-2.1274880514214196,32.2333400001831,-6.5218641389477865,-1.2383059808576047,30.953479129717405
4.299,-12.08651051257963,2.0555847692484877,33.22399543429691,-6.469190792447315,-1.2181350113514684,30.879013446877654
4.3,-6.814894293016355,-6.300771048917092,34.62554782982585,-6.416844110716033,-1.1986167860520374,30.8045539841136
4.301,-4.034160901277926,-5.777742157687461,32.94144476660725,-6.364827291115122,-1.179741867128715,30.730107331386733
4.3020000000000005,-5.562046428279751,-0.27751441651671427,29.136105443355792,-6.313143405182702,-1.1615008506073814,30.65567988440373
4.303,-8.055021015999536,0.8944557895167906,37.38148002827447,-6.261795401590549,-1.143884373426651,30.581277851032727
4.304,-5.549981679681939,-2.429095625656558,36.348633696030255,-6.210786106365966,-1.126883113974037,30.506907251799728
4.305,-1.2662420977821869,2.9134401578755975,29.57618624600214,-6.160118224022436,-1.110487794259263,30.432573922370164
4.306,-5.061933353885838,-0.75005574546477,29.65811344834006,-6.109794340397421,-1.0946891855443996,30.358283519936116
4.307,-7.462755900920635,-3.1298175068178216,30.36972087788677,-6.059816924052142,-1.0794781109482394,30.284041525974942
4.308,-6.756031517399994,-5.14669110320733,30.26411248165873,-6.010188328899861,-1.0648454503273737,30.20985325173893
4.309,-7.522947024836812,1.130821394000194,29.31777907191362,-5.9609107942671615,-1.0507821403914244,30.135723838386482
4.3100000000000005,-6.8724897349293546,0.8658300246731168,32.50092782904095,-5.911986446898323,-1.037279177711283,30.061658261158573
4.311,-4.314978356959714,-1.3606527471527843,33.088216928274896,-5.863417303032822,-1.0243276219780193,29.987661333788356
4.312,-6.217251958789301,0.6900290892771381,29.951021248533355,-5.8152052707847846,-1.0119185993930337,29.91373771310602
4.313,-6.236160996231451,0.7400034559745032,31.396563563279017,-5.767352151939187,-1.0000433052654352,29.839891902647324
4.314,-5.442815081940683,-4.718889874689878,29.97145877811346,-5.719859642077148,-0.9886930041549966,29.766128252899083
4.315,-3.3198100083011477,0.4196825710315353,26.010916935441948,-5.672729333432816,-0.977859033198861,29.692450966949192
4.316,-5.786093924151282,3.4225341684815946,32.255628956432844,-5.6259627162056285,-0.9675328037105715,29.618864103051074
4.317,-3.8169180331055172,0.10179460723564737,27.815082196899656,-5.579561181705248,-0.9577058046178105,29.545371580572322
4.3180000000000005,-6.171561511438668,-0.7715288728717655,29.108685550826745,-5.533526023242781,-0.948369603454225,29.4719771817143
4.319,-4.399843484647716,-3.3864512081438067,30.590702083828013,-5.487858436641708,-0.9395158467995963,29.398684552464495
4.32,-7.5117359733145905,2.142236540024978,26.791604127784986,-5.442559523470185,-0.93113626315037,29.32549720863619
4.321,-6.6073883275662695,-2.337871118518253,28.657760780832145,-5.397630292182369,-0.9232226639063474,29.252418537907843
4.322,-2.059702875185287,-1.8630883831167004,26.630956583965887,-5.353071661230847,-0.9157669459139456,29.179451805529116
4.323,-4.836590182891832,-2.008325055381091,28.854190686409684,-5.30888445938248,-0.9087610917301464,29.10660015490547
4.324,-5.237878451237272,-5.020958389105098,29.04562387364941,-5.265069426936795,-0.9021971703837647,29.03386660975013
4.325,-2.7560035526142106,-1.5602449104866905,27.549017686878138,-5.221627218669289,-0.8960673393087757,28.96125407923876
4.3260000000000005,-4.047275954491824,0.37881848198402623,31.19983871467493,-5.178558405357336,-0.8903638452034778,28.888765360649703
4.327,-0.5528292230921377,-0.8521257204130286,30.219673201370956,-5.135863476274636,-0.8850790254788661,28.816403143772114
4.328,-4.317401318839474,-6.3797398548470365,24.6851244975101,-5.093542839245489,-0.880205308289455,28.744170011001252
4.329,-3.4450243903683626,-1.7211829435992452,30.013206668762628,-5.0515968228498345,-0.8757352134584911,28.672068441013828
4.33,-6.211298194079358,-1.7377163682266232,27.99868519390655,-5.010025678335918,-0.8716613533757904,28.60010081185813
4.331,-5.790560318900677,-1.0199350054754455,25.999878724622995,-4.968829582059967,-0.8679764338349752,28.528269405093308
4.332,-1.6751482471588424,-0.9885109203290371,28.927671876906285,-4.92800863700813,-0.8646732545980552,28.45657640836963
4.333,-4.425250540701441,0.47935435228766254,27.504532283441115,-4.887562872920885,-0.8617447094220833,28.385023915626668
4.3340000000000005,-6.070016796879323,-4.0995181729915275,27.536080535660865,-4.847492249145508,-0.8591837867522167,28.313613931552865
4.335,-4.916018403877124,0.46625397118622947,32.52535116205896,-4.807796655848155,-0.8569835700790298,28.242348373379805
4.336,-2.7525748032429544,-0.05155186340019979,32.33577295153814,-4.768475916874991,-0.8551372383708082,28.171229075582865
4.337,-4.6454033181988,0.7046500322051907,27.628004164517847,-4.729529790601454,-0.8536380662285343,28.100257791258382
4.338,-5.965190500203425,1.7176018348631414,27.569588691568306,-4.690957970232833,-0.8524794239013346,28.029436192574995
4.339,-0.7682254123170771,-2.599779841004912,25.74234824551765,-4.652760086926601,-0.8516547775608824,27.958765875325778
4.34,-6.900719973075242,-1.2961173770274235,30.338366321745163,-4.614935710675455,-0.851157689392164,27.888248360163363
4.341,-4.593728941643848,-1.2608349003432995,27.904303619009475,-4.577484353159789,-0.8509818175177031,27.817885097117045
4.3420000000000005,-4.444692400320138,-1.6706241723835558,24.88330059630289,-4.540405468247787,-0.8511209160034122,27.74767746636595
4.343,-6.095919159404327,0.2862657419586716,27.599594706907183,-4.503698452442706,-0.8515688348154355,27.677626778870355
4.344,-4.179071893895429,-0.4928237684082149,27.64452594710874,-4.467362648059218,-0.8523195196595907,27.607734280672688
4.345,-2.6474270897182866,-3.1081124443503,27.252238062206402,-4.431397343936948,-0.8533670119089921,27.53800115387663
4.346,-8.222525177320211,0.3411964880153764,28.151760581489608,-4.395801778124948,-0.8547054480830658,27.468428520737337
4.347,-4.796337928633681,0.7041150303219165,28.36770931872698,-4.360575138215106,-0.8563290597990091,27.399017444151625
4.348,-6.119614124059204,0.4078636847303154,26.928032879423586,-4.325716561864985,-0.85823217365089,27.32976892834947
4.349,-6.0882755028721105,-3.409969092317329,28.104234743318276,-4.291225139929162,-0.8604092106604909,27.260683922821894
4.3500000000000005,-6.014920684054484,-4.439086570824125,26.483844204149914,-4.25709991706735,-0.862854686091371,27.191763323155985
4.351,-4.147692210548376,-1.6744028651110308,28.32498554316661,-4.2233398942024785,-0.8655632085764864,27.12300797463916
4.352,-7.103044574564898,2.6922171793822276,25.735674817768036,-4.189944028774535,-0.8685294800440386,27.054418672613103
4.353,-5.390719143913482,1.9462107283666166,24.108717873797563,-4.15691123530858,-0.8717482955173151,26.98599616317509
4.354,-2.7116218004134627,-3.439849550567616,25.281795081812163,-4.124240388435954,-0.875214542248337,26.917741146677095
4.355,-3.4557200712594076,-0.9082704777782393,26.77715979498044,-4.091930323441476,-0.8789231994287708,26.849654278496907
4.356,-1.2205862555752187,1.4550960645164355,23.496110677657033,-4.059979838446514,-0.8828693370783592,26.781736172117558
4.357,-4.411055483057945,-2.949062906832279,23.816865598252352,-4.028387694601911,-0.887048115962447,26.713987399381818
4.358,-0.6190996470809456,0.1535155374121795,28.14163056848421,-3.9971526167683193,-0.8914547872802561,26.64640849127147
4.359,-3.578632619309986,-4.686190226341625,29.224875347719376,-3.9662732963376053,-0.89608469158855,26.578999940904257
4.36,-2.3754069462871326,6.440702741194692,24.433684397925365,-3.9357483917649696,-0.9009332583640582,26.511762204343405
4.361,1.4894748458711704,-4.930301873545639,28.511877211513255,-3.90557653041513,-0.9059960048024256,26.444695703088804
4.362,-2.972110368072533,-1.287452852838129,26.070631447328108,-3.8757563086709492,-0.911268535758636,26.37780082421177
4.363,-5.675728608204141,-0.9468575333832792,25.337220686013865,-3.846286292925589,-0.9167465432045764,26.311077921401342
4.364,0.30841996240005587,1.5815041378179286,27.803490967930017,-3.817165021986702,-0.9224258051353516,26.244527317279374
4.365,-5.773586047931595,2.1162047523397023,24.780079355453452,-3.7883910077169825,-0.9283021848474655,26.178149304440158
4.366,-4.125031695534417,1.3522799692568404,24.78728437616437,-3.7599627364197366,-0.9343716298743927,26.111944147214395
4.367,-4.774549177790588,1.998227865768718,26.80483743352175,-3.7318786688745678,-0.9406301719623488,26.045912081708593
4.368,-1.1613135148234868,1.0802962668322444,29.716645364582696,-3.7041372419825356,-0.9470739260580657,25.98005331738586
4.369,-3.5120316602557176,-1.7255464109214147,25.97928665292299,-3.676736870234433,-0.9536990895624528,25.914368038332846
4.37,-2.524493247316154,4.353939655271632,27.547226572212807,-3.6496759468089115,-0.9605019410596076,25.848856404853315
4.371,-6.201757517389122,-2.0956637298573617,26.3227304390881,-3.6229528442597365,-0.9674788397182973,25.78351855428785
4.372,-3.9240604268832238,-2.06516746168161,24.248747405302762,-3.5965659147500593,-0.9746262251152175,25.718354601234015
4.373,-4.695583242704614,-1.7442121804451327,26.309803315304684,-3.5705134921782626,-0.9819406158613336,25.653364639354656
4.374,-4.460881571967934,-7.586854341970247,25.82588272927086,-3.5447938928821436,-0.9894186089830382,25.588548742111797
4.375,-1.2246538002771277,-1.1632210546530743,25.577684241544375,-3.519405416819276,-0.9970568785216086,25.523906964297648
4.376,-3.262317881323604,-1.2010371153851223,26.91124596120515,-3.49434634774501,-1.004852175366481,25.459439342229096
4.377,-2.151881385234404,3.9470525270568473,25.22698932656723,-3.4696149541857135,-1.0128013264951632,25.395145894561292
4.378,-5.487458003317849,1.66263614585492,25.54358347233624,-3.4452094911257425,-1.0209012338550918,25.331026623547498
4.3790000000000004,-2.5716286489596056,-1.791897482021006,23.203247139512655,-3.4211282006403603,-1.0291488732858227,25.267081516006353
4.38,-3.691342321399068,0.988418299489386,26.525237853851962,-3.3973693125787627,-1.0375412937148876,25.203310544096215
4.381,-4.606109963508492,-0.38837676474125393,24.901211082155594,-3.3739310447868034,-1.0460756169563963,25.139713665496057
4.382,-2.2737788470663522,-4.5325920457536055,25.416080687402292,-3.3508116048979986,-1.0547490363368481,25.076290824693892
4.383,-1.5979179855306944,3.0545761525616153,26.19581125604648,-3.328009190958439,-1.0635588159533556,25.013041953613758
4.384,-6.910868952278912,-2.0409866113227872,23.072035793319955,-3.3055219922567143,-1.072502289381687,24.94996697265946
4.385,-3.542265750154401,-1.0977318577804471,24.83080446003287,-3.2833481894509857,-1.0815768595298023,24.887065790836797
4.386,-5.258627510087264,1.6551570506542512,24.079117546991075,-3.2614859557485008,-1.0907799975998367,24.82433830657674
4.3870000000000005,-2.345962121461731,0.12836541441481142,26.261139156520372,-3.239933458003067,-1.1001092421897318,24.76178440845922
4.388,-6.203013707163418,-4.434989359707111,26.088480078604693,-3.218688857333059,-1.109562198006422,24.69940397610279
4.389,-0.7387499299020104,-0.1627023945834758,23.619921839506254,-3.197750309414592,-1.119136535444954,24.63719688046972
4.39,-0.9461337209024574,2.070529188529534,22.92239334357027,-3.1771159650512,-1.128829990028746,24.575162984248465
4.391,-3.834854283445675,4.345891139767058,22.677988362516974,-3.1567839716560577,-1.1386403611645244,24.513302142728506
4.392,-3.263100569111075,2.794254041268889,25.305905753962698,-3.1367524736108514,-1.148565511188331,24.451614204377023
4.393,-3.9917341512487234,-2.3973403052106077,26.190624861272116,-3.117019612733736,-1.1586033645519913,24.390099011350536
4.394,-4.0383308360376065,1.8756037418096494,22.468843912791872,-3.097583528529505,-1.1687519075514163,24.32875639965628
4.3950000000000005,-4.638899803368213,-3.2978273962624067,21.59425548665981,-3.0784423596300603,-1.1790091870197548,24.267586199949697
4.396,-6.733394812030161,-1.316534240702147,24.481118109789758,-3.0595942441956243,-1.1893733095213648,24.20658823797943
4.397,-3.0684182249136867,0.8514439693141882,23.366415162551757,-3.0410373203743934,-1.1998424403203316,24.14576233515312
4.398,-1.281122715303511,1.1853342923528127,24.18079063157803,-3.0227697264422613,-1.2104148032017519,24.085108308633313
4.399,-4.286633885631392,-0.1585735890880393,25.439585151047687,-3.004789602016742,-1.2210886792839337,24.02462597196958
4.4,-4.046527479082653,-3.0198678118982354,22.12663480984036,-2.98709508861223,-1.2318624062217953,23.964315135503547
4.401,-4.398928418698198,-1.6988800794537307,23.83522622322593,-2.9696843300071714,-1.2427343771060926,23.90417560690067
4.402,-3.4663514062451473,-3.258985267978695,25.05192466715418,-2.9525554723597613,-1.2537030402744964,23.844207191242226
4.4030000000000005,-4.676240893733377,4.749272502807889,21.401377801825355,-2.935706665177474,-1.2647668982902758,23.78440969150296
4.404,-2.960513532969958,0.09359166317967982,27.298126236988004,-2.919136062011368,-1.2759245071121408,23.724782908932923
4.405,-1.8506504126238608,0.7141827468137805,22.893835114141105,-2.9028418207174322,-1.2871744750093075,23.665326643523365
4.406,-3.3823575178016148,-1.8913825008887744,26.391687047965227,-2.8868221035747954,-1.2985154623181707,23.606040694113883
4.407,-2.6330913132230536,-2.072082750232611,23.53849871822555,-2.871075078044688,-1.309946180585012,23.546924858745612
4.408,-3.557070055212101,2.5644657651505947,23.969990297665316,-2.8555989175596657,-1.3214653916927637,23.48797893502122
4.409,-4.167417258276169,-0.31845177430662597,24.66446794437175,-2.8403918016891514,-1.333071906839823,23.429202720497752
4.41,-5.903803804439127,-1.4280360490512756,20.744678005802164,-2.8254519162613527,-1.3447645862311308,23.370596012807983
4.4110000000000005,-2.00573262872694,0.8754234715240088,24.421995460019488,-2.810777453956769,-1.3565423383641866,23.312158609921877
4.412,-1.6474489946434334,1.8896609675523257,23.022781870103984,-2.7963666151483637,-1.368404119117627,23.253890310480806
4.413,0.9759609771083193,-2.8371953856809684,21.576376495613054,-2.782217607987649,-1.3803489308164747,23.195790914121943
4.414,-6.396893487102428,-4.38144578100372,23.41800644048535,-2.768328648523405,-1.3923758218635713,23.1378602216089
4.415,-2.928284586502365,2.0408816552565643,22.768277846006974,-2.7546979611698927,-1.4044838861443607,23.080098035025426
4.416,-0.52306722832776,0.059484412083419036,21.834206267764863,-2.7413237795636474,-1.4166722620881727,23.02250415808234
4.417,-6.735465572976112,0.13253117965916883,20.26899867830601,-2.7282043465861547,-1.4289401318259898,22.96507839638325
4.418,-3.9099476059613787,0.9825706208681189,18.94480079146051,-2.715337914470608,-1.441286720776666,22.907820557556622
4.4190000000000005,1.276098235343961,-3.6889010850983,19.666910152882302,-2.7027227451774687,-1.4537112971466728,22.850730451402274
4.42,-4.1722760030065,-2.2276974316090072,24.57245905246075,-2.6903571112430384,-1.4662131709775703,22.793807890168942
4.421,-1.2424977960599164,-4.6213905067198215,21.82679374779971,-2.6782392957521743,-1.4787916933929346,22.73705268877213
4.422,-1.125807635401279,-0.08814788481888147,21.81082460708195,-2.6663675924261434,-1.4914462561560093,22.680464664923246
4.423,-1.816224307547837,-3.0205445099888912,24.290356671085256,-2.654740305930593,-1.5041762912417684,22.624043639241997
4.424,-3.1059002385229264,-1.2505789880344966,23.062257794876796,-2.6433557526972673,-1.516981269889455,22.567789435504384
4.425,-3.8890641105035018,-2.104382919030682,22.849073964790442,-2.6322122608600527,-1.529860701924774,22.511701880824415
4.426,-2.2513090641810263,-2.1059994698796527,19.827980156303393,-2.6213081703176986,-1.5428141353076175,22.455780805775195
4.4270000000000005,-4.621444349978337,-1.8695145421508006,22.67883218222304,-2.6106418329923335,-1.555841155757833,22.400026044478818
4.428,-1.552909467607776,0.272657585417833,23.313983508302844,-2.6002116136133018,-1.5689413858284933,22.34443743482466
4.429,-3.802182680410015,-1.0840051241347346,20.75310289782895,-2.5900158896259646,-1.582114484290205,22.28901481862434
4.43,-1.9447585203712625,-2.7712183688119403,23.222880326790705,-2.580053051226565,-1.5953601456826758,22.2337580417241
4.431,-2.3061912737755943,-6.44598462021369,22.852842362568374,-2.570321501582051,-1.6086780999831902,22.17866695407724
4.432,-2.8885710936400657,-1.6552033422018715,23.539690955646474,-2.5608196575722966,-1.6220681117083406,22.123741409936812
4.433,-6.4460808267712135,-2.8716883779846607,22.603377729478105,-2.551545949677383,-1.635529979352921,22.068981267990274
4.434,-3.456287022034211,-5.939368289934818,20.36388875064911,-2.542498821984095,-1.6490635349534546,22.014386391462622
4.4350000000000005,-4.0032759168729175,-3.4375997101043088,22.621281033087588,-2.533676732373829,-1.6626686437928044,21.95995664817691
4.436,-2.8957430820762236,1.527841951048646,24.870307325969062,-2.525078153222477,-1.6763452035344897,21.90569191072419
4.437,-0.473688103425542,0.48852457979899566,23.113592543068222,-2.516701571271072,-1.6900931437114484,21.85159205658262
4.438,-3.6750832179212045,2.2516464352525047,20.85860590607565,-2.5085454876045583,-1.7039124253051643,21.797656968213936
4.439,-4.171176221737781,-3.363876568816951,18.81249125076722,-2.500608417811273,-1.7178030404837414,21.743886533113454
4.44,-3.9401379804915098,-0.47218131996193957,21.535605302660304,-2.492888892641563,-1.7317650117703465,21.690280643962094
4.441,1.1440349627134778,-5.6341335676138735,20.482086340799267,-2.485385457867316,-1.7457983915783006,21.63683919873372
4.442,-2.8826541700629646,-0.5627991442476208,23.315307146512062,-2.4780966742331008,-1.759903261807366,21.583562100786157
4.4430000000000005,-3.64416966389914,2.5031171785674173,23.326003931195856,-2.471021117589483,-1.7740797336138876,21.530449258903904
4.444,-5.177967527301753,-0.3566752643879265,19.35399913761651,-2.4641573795113327,-1.7883279466145816,21.47750058743498
4.445,-4.150535683242836,-1.0779907407130478,20.86592203011777,-2.4575040671533084,-1.8026480684644937,21.424716006389477
4.446,-1.3994224547876848,1.3979403209014212,21.987967442654885,-2.4510598031728876,-1.8170402944700634,21.37209544152856
4.447,-1.1944740371278868,-6.451279384394304,18.784793766817852,-2.444823225838519,-1.8315048473915376,21.319638824399977
4.448,-2.5243889089261144,-0.2877014929083741,18.252171659107308,-2.4387929896081455,-1.8460419766830682,21.267346092463907
4.449,-2.2436664090140597,-5.68967867871781,23.72444362031713,-2.432967764989799,-1.8606519581092797,21.215217189185164
4.45,-5.433421952882056,-0.3716018267152934,24.606097431167644,-2.427346238434616,-1.8753350933747077,21.163252064121927
4.4510000000000005,-2.9216151504972134,-0.24282542535597318,20.99303114547006,-2.4219271124209114,-1.8900917099579424,21.11145067295643
4.452,-1.925679848479268,2.413844897396144,20.215773785909512,-2.416709105991639,-1.9049221603907123,21.059812977611696
4.453,-1.6257909904006578,-2.0749278457470024,17.988310328251654,-2.411690954631845,-1.9198268219072618,21.00833894633923
4.454,-1.3922556752670157,-1.0290329548520907,19.672205948733275,-2.4068714101286575,-1.9348060960895173,20.95702855381132
4.455,-1.1222455839151715,2.4359137209942707,21.660660060285934,-2.402249240632289,-1.9498604087322011,20.905881781146523
4.456,-1.3517553967674345,-1.5838994940213,22.827878199339594,-2.3978232311490433,-1.964990209165196,20.854898616020503
4.457,-4.002143472059581,-1.4828235473988916,19.0768751580687,-2.3935921834502003,-1.9801959699277107,20.804079052750502
4.458,-1.0845406816485317,-0.8195959850903813,20.393762125676588,-2.3895549158946596,-1.995478186430051,20.75342309239343
4.4590000000000005,-3.2660265311330017,0.1635522518157586,24.994655207873464,-2.385710263468591,-2.010837376846424,20.70293074276836
4.46,-0.6308328117828161,-1.442257222865579,21.735749507242783,-2.382057078227587,-2.026274081488295,20.652602018562202
4.461,-0.3491507311089981,-2.1159259992989723,26.99160818589109,-2.378594229254138,-2.0417888624926492,20.602436941411835
4.462,-0.8215636154190573,-3.210294914100407,19.27565272225472,-2.3753206024384035,-2.0573823035023064,20.552435540012006
4.463,-1.8231304025851531,-4.392268112721625,18.549342491975185,-2.372235100498332,-2.0730550095813762,20.502597850134983
4.464,-1.7157030732967498,-3.6005531771456294,15.371504389911312,-2.3693366433619008,-2.0888076066501267,20.45292391473274
4.465,-4.909121320637828,-2.451510609709185,23.089766460440806,-2.3666241681917266,-2.104640741173816,20.403413784017246
4.466,-4.344326298545219,-0.42412551622309946,23.675358915909488,-2.364096629120544,-2.12055507986612,20.3540675155803
4.4670000000000005,-3.3269743495152486,-1.5567309276727914,22.156967751531095,-2.36175299725348,-2.136551309618406,20.304885174413787
4.468,-1.1097561394377982,-6.168077810544051,20.868681945418402,-2.359592260979342,-2.1526301370104415,20.255866833007094
4.469,-2.8457829625847513,-3.2302860251235037,21.471200232057612,-2.357613426079404,-2.1687922879837274,20.207012571426347
4.47,-3.498275717554286,4.161231486252056,17.677387691417987,-2.35581551541862,-2.185038507574515,20.158322477448802
4.471,-0.5865960903745144,3.1988060908093026,22.081650611400967,-2.354197568929678,-2.2013695598455527,20.109796646586688
4.472,-3.290210585856245,-0.3354679539160388,22.376708342263573,-2.3527586438433157,-2.217786227488969,20.061435182178265
4.473,-4.370704344630649,-3.142386860193379,17.77646202309176,-2.351497814890849,-2.234289311466122,20.01323819546854
4.474,-1.3094907439646033,-3.830634703508797,21.172675952659066,-2.3504141739619615,-2.2508796307801746,19.965205805755797
4.4750000000000005,-3.03681078818672,-0.31430657250043925,18.97748640735445,-2.349506830065363,-2.267558022394798,19.917338140428093
4.476,-3.2006699513426575,-4.796860925518834,21.3482610751195,-2.348774909474514,-2.284325340947507,19.869635335040822
4.477,-1.3896183761660041,-4.344844627506255,19.351847334988765,-2.348217556015246,-2.301182458336726,19.822097533407028
4.478,-3.492216374558722,-3.315080173007712,21.59288426954178,-2.3478339307202614,-2.3181302635471304,19.774724887747244
4.479,-1.1060241221071898,1.8077054647132758,14.714854809977973,-2.3476232117511966,-2.335169662538718,19.727517558751632
4.48,-3.440646794860718,-1.9091863441428725,21.447772353881756,-2.347584594472123,-2.3523015780807484,19.680475715634074
4.481,-3.8196011183594756,-2.808977350127169,20.702212973851402,-2.3477172917781983,-2.369526949280373,19.633599536247992
4.482,-1.3087322736203224,-6.179908322055269,19.665800393705293,-2.348020533810204,-2.3868467314651505,19.586889207217432
4.483,-3.2945919336221423,-6.68744587937919,22.824109365605562,-2.3484935678090877,-2.4042618960369726,19.540344924044643
4.484,-2.7859882938232885,-1.3379359290371928,20.489295513995167,-2.3491356581424188,-2.421773430394858,19.493966891140808
4.485,-2.811017277488666,-3.683668064459728,21.075422882442417,-2.349946086604501,-2.439382337476433,19.447755321960468
4.486,-2.390547391142803,-2.8679821964930405,19.159561548149902,-2.350924152271491,-2.4570896356302754,19.401710439112392
4.487,-3.063058785612618,-3.0390947507969726,17.511358284979536,-2.35206917126075,-2.4748963584669212,19.355832474518095
4.488,-3.3828291587525556,-1.9853631496759865,18.663928600440755,-2.35338047673053,-2.4928035548240395,19.310121669431773
4.489,-4.6210804131386,-1.6099477241231503,15.988467870057404,-2.354857419091392,-2.510812288395362,19.264578274576525
4.49,-0.7054429280388463,-0.687922084647856,20.188166300123196,-2.356499366053776,-2.5289236375291235,19.219202550240695
4.491,-2.785404722918471,-4.012214503493335,18.480444913328974,-2.3583057022969713,-2.5471386951074533,19.173994766482675
4.492,-4.93904859099244,1.903318970489094,21.77030823198485,-2.3602758294427106,-2.5654585685101203,19.128955203163244
4.493,-3.3366963470229742,0.22365823589182465,19.993321358668204,-2.3624091661532947,-2.5838843793870887,19.084084150056544
4.494,-0.5813707751008292,-0.4609283311017993,18.96010794052535,-2.364705148349428,-2.6024172633415343,19.039381906960706
4.495,-5.898414366243224,-0.5070127260695281,19.664494772048073,-2.3671632288623083,-2.621058369863225,18.994848783907532
4.496,-0.5397609277555637,0.9790078340261821,19.251129978034776,-2.3697828773446155,-2.6398088622568854,18.950485101255307
4.497,0.9677885734651213,-5.9331366754303065,19.006515754069724,-2.372563580294764,-2.6586699175610926,18.90629118974023
4.498,-2.172357999916368,-5.656702007550392,16.457632682725297,-2.3755048413035142,-2.6776427261579796,18.862267390646686
4.499,-3.0540123361846767,-1.3616192710452717,16.436090925854508,-2.378606180859792,-2.696728491723383,18.818414055951827
4.5,-3.0096199439787967,-2.8914866767140186,18.204020787758516,-2.381867136132502,-2.7159284311323977,18.77473154852538
4.501,0.6358010301452395,-1.8531877705434177,16.753868864603163,-2.385287260967933,-2.7352437744406517,18.731220242147934
4.502,-4.645653726279448,-1.4074639747166544,19.303850114128032,-2.3888661260328985,-2.754675764588885,18.68788052168789
4.503,-2.598497080960748,-4.192225542526737,21.248983407462276,-2.392603318883093,-2.774225657229829,18.644712783208323
4.5040000000000004,-3.525150776534624,-1.2966133261016046,18.178676215906926,-2.3964984436240693,-2.7938947206737046,18.60171743424403
4.505,-0.6616934324167343,-2.1679770267212084,20.56435119697512,-2.400551120872735,-2.8136842358561998,18.558894893857406
4.506,-1.9724220809901978,-0.5091339228369085,18.846801424126827,-2.404760987788917,-2.833595496226362,18.51624559273318
4.507,-0.5586270567547318,-3.7243019011753318,19.10682839386898,-2.409127698287395,-2.8536298074099284,18.473769973363844
4.508,-0.7992354681540439,0.5200826375502228,17.841026889236574,-2.413650922776843,-2.8737884872103567,18.431468490248843
4.509,-0.9278905870583185,-3.815455842425797,17.004617346663252,-2.4183303479942153,-2.8940728655384262,18.389341610101894
4.51,-4.862689120810623,-3.115251805220331,19.442738690993323,-2.4231656770038046,-2.914484284397973,18.347389811869004
4.511,-3.2341621768588116,-0.7064302670066835,16.617271321380585,-2.4281566293170123,-2.9350240976097326,18.305613586951804
4.5120000000000005,-2.87465301059819,-6.533200672485037,19.283577895547705,-2.4333029409348157,-2.955693670677581,18.264013439320273
4.513,1.0758185468451757,-2.7348807133498956,19.9878479852611,-2.438604364022127,-2.9764943807578415,18.222589885851214
4.514,-2.6459907273946945,-4.067217704261534,15.312209838004502,-2.444060666871757,-2.9974276166338423,18.181343456393147
4.515,-4.909371434777814,-1.1993255897372137,17.017361300377615,-2.4496716339165485,-3.0184947786396,18.140274693858387
